timestamp,rangeID,storeID,eventType,otherRangeID,info,uniqueID
2022-09-06 19:47:07.41079,64232,4,add_voter,NULL,"{""UpdatedDesc"":{""range_id"":64232,""start_key"":""9nKJ9zpzj4b4d4s="",""end_key"":""9nKJ9zp4kod0jA=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},{""node_id"":1,""store_id"":1,""replica_id"":2},{""node_id"":4,""store_id"":4,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2}],""next_replica_id"":5,""generation"":195,""sticky_bit"":{""wall_time"":1660718690216164719}},""AddReplica"":{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12455\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13477\""}""}",794372431613067268
2022-09-06 23:52:39.764042,181163,6,split,184498,"{""UpdatedDesc"":{""range_id"":181163,""start_key"":""9nKJjYqG0WiX"",""end_key"":""9nKJjY2GuTKM"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":6,""store_id"":6,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":58},""NewDesc"":{""range_id"":184498,""start_key"":""9nKJjY2GuTKM"",""end_key"":""9nKJjZCGnnWL"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":6,""store_id"":6,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":58}}",794420706640887814
2022-09-07 00:35:52.077751,112673,8,add_voter,NULL,"{""UpdatedDesc"":{""range_id"":112673,""start_key"":""9nCJ94BVjPcCzg=="",""end_key"":""9nCJ94Bai8E="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":4,""store_id"":4,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2}],""next_replica_id"":5,""generation"":343,""sticky_bit"":{""wall_time"":1660718866408723769}},""AddReplica"":{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12480\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13492\""}""}",794429201060462600
2022-09-07 00:38:14.469775,180883,4,split,184542,"{""UpdatedDesc"":{""range_id"":180883,""start_key"":""9nKJ9qeKhuSCkQ=="",""end_key"":""9nKJ9qeNhf7rqY8="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":58},""NewDesc"":{""range_id"":184542,""start_key"":""9nKJ9qeNhf7rqY8="",""end_key"":""9nKJ9qePhpmNkg=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":58}}",794429667701456900
2022-09-07 00:45:58.350899,181128,6,split,184502,"{""UpdatedDesc"":{""range_id"":181128,""start_key"":""9nKJsYyG1fyW"",""end_key"":""9nKJsY+F/t+vjA=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":6,""store_id"":6,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":75},""NewDesc"":{""range_id"":184502,""start_key"":""9nKJsY+F/t+vjA=="",""end_key"":""9nKJsZGGkF+O"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":6,""store_id"":6,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":75}}",794431187700908038
2022-09-07 01:53:00.483812,180981,5,split,184524,"{""UpdatedDesc"":{""range_id"":180981,""start_key"":""9m6J9wHoiYbFqw=="",""end_key"":""9m6J9wHtioYFDA=="",""internal_replicas"":[{""node_id"":9,""store_id"":9,""replica_id"":1},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":5,""store_id"":5,""replica_id"":3}],""next_replica_id"":4,""generation"":27},""NewDesc"":{""range_id"":184524,""start_key"":""9m6J9wHtioYFDA=="",""end_key"":""9m6J9wHyiYamnQ=="",""internal_replicas"":[{""node_id"":9,""store_id"":9,""replica_id"":1},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":5,""store_id"":5,""replica_id"":3}],""next_replica_id"":4,""generation"":27}}",794444367418916869
2022-09-07 02:20:31.08111,2488,4,split,184544,"{""UpdatedDesc"":{""range_id"":2488,""start_key"":""9nKJ8ZKG9jSM"",""end_key"":""9nKJ8ouGEzyN"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":65,""sticky_bit"":{""wall_time"":1660718514616732954}},""NewDesc"":{""range_id"":184544,""start_key"":""9nKJ8ouGEzyN"",""end_key"":""9nKJ8o2G8yyN"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":65}}",794449776150216708
2022-09-07 03:06:29.884682,182509,8,split,184510,"{""UpdatedDesc"":{""range_id"":182509,""start_key"":""9nKJ9wM0j4bzUpE="",""end_key"":""9nKJ9wM0koYhf5Q="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":3}],""next_replica_id"":4,""generation"":46},""NewDesc"":{""range_id"":184510,""start_key"":""9nKJ9wM0koYhf5Q="",""end_key"":""9nKJ9wM1iobU1Y8="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":3}],""next_replica_id"":4,""generation"":46}}",794458816149782536
2022-09-07 03:11:48.445547,182519,4,split,184559,"{""UpdatedDesc"":{""range_id"":182519,""start_key"":""9nKJ9raNhnWzkw=="",""end_key"":""9nKJ9raPho4vjg=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":52},""NewDesc"":{""range_id"":184559,""start_key"":""9nKJ9raPho4vjg=="",""end_key"":""9nKJ9raRhqRzjg=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":52}}",794459860006830084
2022-09-07 03:26:22.068894,91622,2,add_voter,NULL,"{""UpdatedDesc"":{""range_id"":91622,""start_key"":""9nGJ9zNG9yU7"",""end_key"":""9nGJ9zNK96oq"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},{""node_id"":6,""store_id"":6,""replica_id"":2},{""node_id"":2,""store_id"":2,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2}],""next_replica_id"":5,""generation"":240,""sticky_bit"":{""wall_time"":1660718787596580953}},""AddReplica"":{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12493\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13501\""}""}",794462722697756674
2022-09-07 04:14:23.381823,180374,6,split,184583,"{""UpdatedDesc"":{""range_id"":180374,""start_key"":""BHRzZBJjci5ub2RlLmNoYW5nZWZlZWQuZmx1c2hfaGlzdF9uYW5vcy1wOTkuOTkAAYn4Bwo/NQ=="",""end_key"":""BHRzZBJjci5ub2RlLmRpc3RzZW5kZXIuYmF0Y2hlcwABifgHC0wy"",""internal_replicas"":[{""node_id"":6,""store_id"":6,""replica_id"":1},{""node_id"":2,""store_id"":2,""replica_id"":2},{""node_id"":8,""store_id"":8,""replica_id"":3}],""next_replica_id"":4,""generation"":28},""NewDesc"":{""range_id"":184583,""start_key"":""BHRzZBJjci5ub2RlLmRpc3RzZW5kZXIuYmF0Y2hlcwABifgHC0wy"",""end_key"":""BHRzZBJjci5ub2RlLmRpc3RzZW5kZXIuYmF0Y2hlcy5hc3luYy5zZW50AAGJ+AcLBjg="",""internal_replicas"":[{""node_id"":6,""store_id"":6,""replica_id"":1},{""node_id"":2,""store_id"":2,""replica_id"":2},{""node_id"":8,""store_id"":8,""replica_id"":3}],""next_replica_id"":4,""generation"":28}}",794472164176527366
2022-09-07 04:34:59.555067,182474,5,split,184568,"{""UpdatedDesc"":{""range_id"":182474,""start_key"":""9m6J9wHyiYamnQ=="",""end_key"":""9m6J9wH3i4ZSrg=="",""internal_replicas"":[{""node_id"":9,""store_id"":9,""replica_id"":1},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":5,""store_id"":5,""replica_id"":3}],""next_replica_id"":4,""generation"":27},""NewDesc"":{""range_id"":184568,""start_key"":""9m6J9wH3i4ZSrg=="",""end_key"":""9m6J9wH8iob66g=="",""internal_replicas"":[{""node_id"":9,""store_id"":9,""replica_id"":1},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":5,""store_id"":5,""replica_id"":3}],""next_replica_id"":4,""generation"":27}}",794476214872768517
2022-09-07 04:48:56.108304,181060,4,split,184564,"{""UpdatedDesc"":{""range_id"":181060,""start_key"":""9nKJzYqGv9yS"",""end_key"":""9nKJzY2F/tqejg=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":51},""NewDesc"":{""range_id"":184564,""start_key"":""9nKJzY2F/tqejg=="",""end_key"":""9nKJzY+GfA2K"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":51}}",794478956149014532
2022-09-07 04:52:02.837628,180937,1,split,184408,"{""UpdatedDesc"":{""range_id"":180937,""start_key"":""9nKJ9wPSiobu3oo="",""end_key"":""9nKJ9wPSjYX+5c6K"",""internal_replicas"":[{""node_id"":9,""store_id"":9,""replica_id"":1},{""node_id"":1,""store_id"":1,""replica_id"":2},{""node_id"":4,""store_id"":4,""replica_id"":3}],""next_replica_id"":4,""generation"":63},""NewDesc"":{""range_id"":184408,""start_key"":""9nKJ9wPSjYX+5c6K"",""end_key"":""9nKJ9wPSj4aLvJI="",""internal_replicas"":[{""node_id"":9,""store_id"":9,""replica_id"":1},{""node_id"":1,""store_id"":1,""replica_id"":2},{""node_id"":4,""store_id"":4,""replica_id"":3}],""next_replica_id"":4,""generation"":63}}",794479567963258881
2022-09-07 04:55:28.450726,182463,4,split,184596,"{""UpdatedDesc"":{""range_id"":182463,""start_key"":""9nKJ7o6GnFaT"",""end_key"":""9nKJ7pCGzk6L"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":59},""NewDesc"":{""range_id"":184596,""start_key"":""9nKJ7pCGzk6L"",""end_key"":""9nKJ7pKG/d6V"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":59}}",794480241724456964
2022-09-07 05:14:05.281501,8059,5,split,184569,"{""UpdatedDesc"":{""range_id"":8059,""start_key"":""9nKJ9wOgkob0YpA="",""end_key"":""9nKJ9wOhi4X+7M2L"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":5,""store_id"":5,""replica_id"":2},{""node_id"":3,""store_id"":3,""replica_id"":3}],""next_replica_id"":4,""generation"":84,""sticky_bit"":{""wall_time"":1660718532236556916}},""NewDesc"":{""range_id"":184569,""start_key"":""9nKJ9wOhi4X+7M2L"",""end_key"":""9nKJ9wOhjYaS6Ik="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":5,""store_id"":5,""replica_id"":2},{""node_id"":3,""store_id"":3,""replica_id"":3}],""next_replica_id"":4,""generation"":84}}",794483901434560517
2022-09-07 05:44:40.72903,69648,8,add_voter,NULL,"{""UpdatedDesc"":{""range_id"":69648,""start_key"":""9nGJ9yX091ff"",""end_key"":""9nGJ9yX495DU"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":3,""store_id"":3,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":1}],""next_replica_id"":5,""generation"":202,""sticky_bit"":{""wall_time"":1660718707941897726}},""AddReplica"":{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":1},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12501\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13512\""}""}",794489915847311368
2022-09-07 05:45:22.023968,180990,6,add_voter,NULL,"{""UpdatedDesc"":{""range_id"":180990,""start_key"":""BHRzZBJjci5ub2RlLmpvYnMuaW1wb3J0LnJlc3VtZV9yZXRyeV9lcnJvcgABifgHCmM0"",""end_key"":""BHRzZBJjci5ub2RlLmpvYnMucmVzdG9yZS5mYWlsX29yX2NhbmNlbF9mYWlsZWQAAYr3Sxg5"",""internal_replicas"":[{""node_id"":6,""store_id"":6,""replica_id"":1},{""node_id"":2,""store_id"":2,""replica_id"":2},{""node_id"":8,""store_id"":8,""replica_id"":3,""type"":4},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2}],""next_replica_id"":5,""generation"":26},""AddReplica"":{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12501\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13512\""}""}",794490051057254406
2022-09-07 06:41:58.067878,2908,6,split,184618,"{""UpdatedDesc"":{""range_id"":2908,""start_key"":""9nKJ9wFyj4b6R5E="",""end_key"":""9nKJ9wFykoYSLo8="",""internal_replicas"":[{""node_id"":9,""store_id"":9,""replica_id"":1},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":4}],""next_replica_id"":5,""generation"":54,""sticky_bit"":{""wall_time"":1660718514850856494}},""NewDesc"":{""range_id"":184618,""start_key"":""9nKJ9wFykoYSLo8="",""end_key"":""9nKJ9wFzioawFJA="",""internal_replicas"":[{""node_id"":9,""store_id"":9,""replica_id"":1},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":3}],""next_replica_id"":4,""generation"":54}}",794501179243364358
2022-09-07 07:18:00.415254,27412,3,remove_voter,NULL,"{""UpdatedDesc"":{""range_id"":27412,""start_key"":""9m6K9zPukvcBD4dS"",""end_key"":""9m6K9zQ+jfcDhob83Q=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},{""node_id"":5,""store_id"":5,""replica_id"":2},{""node_id"":3,""store_id"":3,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2}],""next_replica_id"":5,""generation"":141,""sticky_bit"":{""wall_time"":1660718577955729716}},""RemovedReplica"":{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12508\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13516\""}""}",794508264799633411
2022-09-07 07:18:01.671376,29362,4,remove_voter,NULL,"{""UpdatedDesc"":{""range_id"":29362,""start_key"":""9nCJ9xYxkvcKdQ=="",""end_key"":""9nCJ9xYzkvcE7g=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},{""node_id"":2,""store_id"":2,""replica_id"":2},{""node_id"":4,""store_id"":4,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2}],""next_replica_id"":5,""generation"":144,""sticky_bit"":{""wall_time"":1660718582620576865}},""RemovedReplica"":{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12508\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13516\""}""}",794508268937117700
2022-09-07 07:23:45.257756,182756,6,split,184623,"{""UpdatedDesc"":{""range_id"":182756,""start_key"":""9m6J9wEZkYbvkg=="",""end_key"":""9m6J9wEekIX+1qs="",""internal_replicas"":[{""node_id"":9,""store_id"":9,""replica_id"":1},{""node_id"":1,""store_id"":1,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":3}],""next_replica_id"":4,""generation"":39},""NewDesc"":{""range_id"":184623,""start_key"":""9m6J9wEekIX+1qs="",""end_key"":""9m6J9wEjiobBug=="",""internal_replicas"":[{""node_id"":9,""store_id"":9,""replica_id"":1},{""node_id"":1,""store_id"":1,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":3}],""next_replica_id"":4,""generation"":39}}",794509394772918278
2022-09-07 08:45:20.971637,1584,6,remove_voter,NULL,"{""UpdatedDesc"":{""range_id"":1584,""start_key"":""9nKJ9vOMhv07jA=="",""end_key"":""9nKJ9vORhgDvjQ=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2}],""next_replica_id"":5,""generation"":52,""sticky_bit"":{""wall_time"":1660718511781300795}},""RemovedReplica"":{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12516\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13521\""}""}",794525437059858438
2022-09-07 09:18:19.619279,4890,8,split,184594,"{""UpdatedDesc"":{""range_id"":4890,""start_key"":""9nKJ9wNNkIb3L5Q="",""end_key"":""9nKJ9wNOiYYhoo8="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":6,""store_id"":6,""replica_id"":2},{""node_id"":2,""store_id"":2,""replica_id"":3}],""next_replica_id"":4,""generation"":52,""sticky_bit"":{""wall_time"":1660718523041274830}},""NewDesc"":{""range_id"":184594,""start_key"":""9nKJ9wNOiYYhoo8="",""end_key"":""9nKJ9wNOi4bgIo0="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":6,""store_id"":6,""replica_id"":2},{""node_id"":2,""store_id"":2,""replica_id"":3}],""next_replica_id"":4,""generation"":52}}",794531920690085896
2022-09-07 09:23:32.657377,38,1,merge,183625,"{""UpdatedDesc"":{""range_id"":38,""start_key"":""sg=="",""end_key"":""somIFPljEyWgiBLAIJVDuih2GgABEpuI5GOvn+oMAAESG6tGCWS+V1wAARJ0cGNjAAGJ"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1},{""node_id"":9,""store_id"":9,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":3},{""node_id"":4,""store_id"":4,""replica_id"":4},{""node_id"":3,""store_id"":3,""replica_id"":5}],""next_replica_id"":6,""generation"":35},""RemovedDesc"":{""range_id"":183625,""start_key"":""somIFPljEiiAiBL2LcNXcueHogABEoaPj9Qi6F91AAESw8z68hU9hf0AARJ0cGNjAAGN"",""end_key"":""somIFPljEyWgiBLAIJVDuih2GgABEpuI5GOvn+oMAAESG6tGCWS+V1wAARJ0cGNjAAGJ"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1},{""node_id"":9,""store_id"":9,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":3},{""node_id"":4,""store_id"":4,""replica_id"":4},{""node_id"":3,""store_id"":3,""replica_id"":5}],""next_replica_id"":6,""generation"":34}}",794532946650169345
2022-09-07 09:31:18.623687,674,6,split,184677,"{""UpdatedDesc"":{""range_id"":674,""start_key"":""9m6J9wPGiYb+FA=="",""end_key"":""9m6J9wPKjoX+ztI="",""internal_replicas"":[{""node_id"":7,""store_id"":7,""replica_id"":1},{""node_id"":1,""store_id"":1,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":3}],""next_replica_id"":4,""generation"":45,""sticky_bit"":{""wall_time"":1660718508461170011}},""NewDesc"":{""range_id"":184677,""start_key"":""9m6J9wPKjoX+ztI="",""end_key"":""9m6J9wPOj4ai7g=="",""internal_replicas"":[{""node_id"":7,""store_id"":7,""replica_id"":1},{""node_id"":1,""store_id"":1,""replica_id"":2},{""node_id"":6,""store_id"":6,""replica_id"":3}],""next_replica_id"":4,""generation"":45}}",794534473353461766
2022-09-07 10:02:04.945613,28139,6,remove_voter,NULL,"{""UpdatedDesc"":{""range_id"":28139,""start_key"":""9m6K91YAkPcBFIb0Yg=="",""end_key"":""9m6K91Z+j/cIBYb0bg=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":6,""store_id"":6,""replica_id"":2},{""node_id"":2,""store_id"":2,""replica_id"":3}],""next_replica_id"":5,""generation"":133,""sticky_bit"":{""wall_time"":1660718579652390259}},""RemovedReplica"":{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":1},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12520\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13522\""}""}",794540523351277574
2022-09-07 10:18:11.167734,182490,4,split,184661,"{""UpdatedDesc"":{""range_id"":182490,""start_key"":""9nKJ55KGfPmN"",""end_key"":""9nKJ6IqGtkSK"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":53},""NewDesc"":{""range_id"":184661,""start_key"":""9nKJ6IqGtkSK"",""end_key"":""9nKJ6IyG7VOW"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":1,""store_id"":1,""replica_id"":3}],""next_replica_id"":4,""generation"":53}}",794543689477357572
2022-09-07 10:21:45.021982,58239,8,add_voter,NULL,"{""UpdatedDesc"":{""range_id"":58239,""start_key"":""9nKJ9zOqjYb+aY0="",""end_key"":""9nKJ9zOvkYb4+pE="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},{""node_id"":1,""store_id"":1,""replica_id"":2},{""node_id"":5,""store_id"":5,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2}],""next_replica_id"":5,""generation"":185,""sticky_bit"":{""wall_time"":1660718671051158533}},""AddReplica"":{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12525\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13525\""}""}",794544390229327880
2022-09-07 10:59:31.208229,549,5,split,184636,"{""UpdatedDesc"":{""range_id"":549,""start_key"":""8on3AccSAurqPQN5S2CAAP8A/wD/AP/Qr4YAAQ=="",""end_key"":""8on3AcoSxsa2NgkNRBeB5OyDfvHFlAAB"",""internal_replicas"":[{""node_id"":7,""store_id"":7,""replica_id"":4},{""node_id"":5,""store_id"":5,""replica_id"":2},{""node_id"":2,""store_id"":2,""replica_id"":3}],""next_replica_id"":5,""generation"":41,""sticky_bit"":{""wall_time"":1660718507344716048}},""NewDesc"":{""range_id"":184636,""start_key"":""8on3AcoSxsa2NgkNRBeB5OyDfvHFlAAB"",""end_key"":""8on3Ac4SP599nR4eQ+S/Jk8sNuZZzAAB"",""internal_replicas"":[{""node_id"":7,""store_id"":7,""replica_id"":1},{""node_id"":5,""store_id"":5,""replica_id"":2},{""node_id"":2,""store_id"":2,""replica_id"":3}],""next_replica_id"":4,""generation"":41}}",794551816179482629
2022-09-07 11:59:40.735591,183597,8,add_voter,NULL,"{""UpdatedDesc"":{""range_id"":183597,""start_key"":""8on3ARYSx/ELUS2vS+2HaUK5beSL2QAB"",""end_key"":""8on3ARsSPZKl3AY6SFSQZnhrg4RTQAAB"",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":3,""store_id"":3,""replica_id"":2},{""node_id"":5,""store_id"":5,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":1}],""next_replica_id"":5,""generation"":40},""AddReplica"":{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":1},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12532\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13531\""}""}",794563643787149320
2022-09-07 11:59:41.406222,148212,4,add_voter,NULL,"{""UpdatedDesc"":{""range_id"":148212,""start_key"":""9nGJ91w++AEF2Q=="",""end_key"":""9nGJ91xA+AEiQQ=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1},{""node_id"":4,""store_id"":4,""replica_id"":2},{""node_id"":2,""store_id"":2,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":1}],""next_replica_id"":5,""generation"":344,""sticky_bit"":{""wall_time"":1660719026796923347}},""AddReplica"":{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":1},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12532\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13531\""}""}",794563645973299204
2022-09-07 11:59:55.221668,29561,3,add_voter,NULL,"{""UpdatedDesc"":{""range_id"":29561,""start_key"":""8on3jAoS5XCrPGedQAD/gAD/AP8A/0Aa1fEAAQ=="",""end_key"":""8on3jCYS5Z+n6aHTSAD/gAD/AP8A/0An9rcAAQ=="",""internal_replicas"":[{""node_id"":8,""store_id"":8,""replica_id"":1,""type"":4},{""node_id"":6,""store_id"":6,""replica_id"":2},{""node_id"":3,""store_id"":3,""replica_id"":3},{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2}],""next_replica_id"":5,""generation"":149,""sticky_bit"":{""wall_time"":1660718583132364893}},""AddReplica"":{""node_id"":7,""store_id"":7,""replica_id"":4,""type"":2},""Reason"":""rebalance"",""Details"":""{\""Target\"":\""s7, diversity:0.50, converges:1, balance:0, rangeCount:12532\"",\""Existing\"":\""s8, diversity:0.50, converges:0, balance:-1, rangeCount:13531\""}""}",794563691234590723
