I241119 22:28:29.941461 55 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2024/11/19 22:28:29
I241119 22:28:30.302455 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2832  dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: WRITE_ONLY->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.302460 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2833  applying dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_DELETE_ONLY->DELETE_ONLY", 0 results found that took 500ns
I241119 22:28:30.302470 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2834  dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_DELETE_ONLY->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.302475 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2835  applying dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: BACKFILLED->DELETE_ONLY", 0 results found that took 458ns
I241119 22:28:30.302491 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2836  dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: BACKFILLED->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.302496 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2837  applying dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_BACKFILLED->DELETE_ONLY", 0 results found that took 333ns
I241119 22:28:30.302506 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2838  dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_BACKFILLED->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.302515 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2839  applying dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: BACKFILL_ONLY->DELETE_ONLY", 0 results found that took 458ns
I241119 22:28:30.302527 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2840  dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: BACKFILL_ONLY->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.302536 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2841  applying dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_BACKFILL_ONLY->DELETE_ONLY", 0 results found that took 2.959µs
I241119 22:28:30.302546 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2842  dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_BACKFILL_ONLY->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.302552 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2843  applying dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: DELETE_ONLY->ABSENT", 0 results found that took 416ns
I241119 22:28:30.302562 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2844  dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: DELETE_ONLY->ABSENT" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.302567 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2845  applying dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_ABSENT->ABSENT", 0 results found that took 291ns
I241119 22:28:30.302577 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2846  dep rule "PrimaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_ABSENT->ABSENT" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.302587 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2847  applying dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: ABSENT->BACKFILL_ONLY", 0 results found that took 625ns
I241119 22:28:30.302599 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2848  dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: ABSENT->BACKFILL_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302606 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2849  applying dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: BACKFILL_ONLY->BACKFILLED", 0 results found that took 2.834µs
I241119 22:28:30.302616 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2850  dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: BACKFILL_ONLY->BACKFILLED" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302622 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2851  applying dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: BACKFILLED->DELETE_ONLY", 0 results found that took 292ns
I241119 22:28:30.302632 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2852  dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: BACKFILLED->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302637 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2853  applying dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: DELETE_ONLY->MERGE_ONLY", 0 results found that took 417ns
I241119 22:28:30.302648 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2854  dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: DELETE_ONLY->MERGE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302653 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2855  applying dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: MERGE_ONLY->MERGED", 0 results found that took 541ns
I241119 22:28:30.302667 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2856  dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: MERGE_ONLY->MERGED" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302673 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2857  applying dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: MERGED->WRITE_ONLY", 0 results found that took 416ns
I241119 22:28:30.302687 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2858  dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: MERGED->WRITE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302692 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2859  applying dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: WRITE_ONLY->VALIDATED", 0 results found that took 417ns
I241119 22:28:30.302702 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2860  dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: WRITE_ONLY->VALIDATED" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302708 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2861  applying dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: VALIDATED->PUBLIC", 0 results found that took 458ns
I241119 22:28:30.302718 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2862  dep rule "SecondaryIndex transitions to PUBLIC uphold 2-version invariant: VALIDATED->PUBLIC" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302723 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2863  applying dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: PUBLIC->VALIDATED", 0 results found that took 417ns
I241119 22:28:30.302736 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2864  dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: PUBLIC->VALIDATED" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302741 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2865  applying dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: VALIDATED->WRITE_ONLY", 0 results found that took 291ns
I241119 22:28:30.302754 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2866  dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: VALIDATED->WRITE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302760 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2867  applying dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: MERGE_ONLY->WRITE_ONLY", 0 results found that took 458ns
I241119 22:28:30.302771 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2868  dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: MERGE_ONLY->WRITE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302776 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2869  applying dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: MERGED->WRITE_ONLY", 0 results found that took 500ns
I241119 22:28:30.302789 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2870  dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: MERGED->WRITE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302794 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2871  applying dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: WRITE_ONLY->DELETE_ONLY", 0 results found that took 459ns
I241119 22:28:30.302804 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2872  dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: WRITE_ONLY->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302809 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2873  applying dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: BACKFILLED->DELETE_ONLY", 0 results found that took 208ns
I241119 22:28:30.302819 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2874  dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: BACKFILLED->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302824 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2875  applying dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: BACKFILL_ONLY->DELETE_ONLY", 0 results found that took 500ns
I241119 22:28:30.302834 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2876  dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: BACKFILL_ONLY->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302839 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2877  applying dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: DELETE_ONLY->ABSENT", 0 results found that took 458ns
I241119 22:28:30.302849 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2878  dep rule "SecondaryIndex transitions to ABSENT uphold 2-version invariant: DELETE_ONLY->ABSENT" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.302854 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2879  applying dep rule "TemporaryIndex transitions to TRANSIENT_ABSENT uphold 2-version invariant: ABSENT->DELETE_ONLY", 0 results found that took 292ns
I241119 22:28:30.302863 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2880  dep rule "TemporaryIndex transitions to TRANSIENT_ABSENT uphold 2-version invariant: ABSENT->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.302869 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2881  applying dep rule "TemporaryIndex transitions to TRANSIENT_ABSENT uphold 2-version invariant: DELETE_ONLY->WRITE_ONLY", 0 results found that took 417ns
I241119 22:28:30.302879 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2882  dep rule "TemporaryIndex transitions to TRANSIENT_ABSENT uphold 2-version invariant: DELETE_ONLY->WRITE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.302884 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2883  applying dep rule "TemporaryIndex transitions to TRANSIENT_ABSENT uphold 2-version invariant: WRITE_ONLY->TRANSIENT_DELETE_ONLY", 0 results found that took 291ns
I241119 22:28:30.302894 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2884  dep rule "TemporaryIndex transitions to TRANSIENT_ABSENT uphold 2-version invariant: WRITE_ONLY->TRANSIENT_DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.302900 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2885  applying dep rule "TemporaryIndex transitions to TRANSIENT_ABSENT uphold 2-version invariant: TRANSIENT_DELETE_ONLY->TRANSIENT_ABSENT", 0 results found that took 417ns
I241119 22:28:30.302911 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2886  dep rule "TemporaryIndex transitions to TRANSIENT_ABSENT uphold 2-version invariant: TRANSIENT_DELETE_ONLY->TRANSIENT_ABSENT" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.302917 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2887  applying dep rule "TemporaryIndex transitions to ABSENT uphold 2-version invariant: WRITE_ONLY->DELETE_ONLY", 0 results found that took 667ns
I241119 22:28:30.302927 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2888  dep rule "TemporaryIndex transitions to ABSENT uphold 2-version invariant: WRITE_ONLY->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.302932 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2889  applying dep rule "TemporaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_DELETE_ONLY->DELETE_ONLY", 0 results found that took 417ns
I241119 22:28:30.302942 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2890  dep rule "TemporaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_DELETE_ONLY->DELETE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.302948 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2891  applying dep rule "TemporaryIndex transitions to ABSENT uphold 2-version invariant: DELETE_ONLY->ABSENT", 0 results found that took 416ns
I241119 22:28:30.302958 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2892  dep rule "TemporaryIndex transitions to ABSENT uphold 2-version invariant: DELETE_ONLY->ABSENT" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.302963 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2893  applying dep rule "TemporaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_ABSENT->ABSENT", 0 results found that took 292ns
I241119 22:28:30.302973 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2894  dep rule "TemporaryIndex transitions to ABSENT uphold 2-version invariant: TRANSIENT_ABSENT->ABSENT" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.302979 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2895  applying dep rule "UniqueWithoutIndexConstraint transitions to PUBLIC uphold 2-version invariant: ABSENT->WRITE_ONLY", 0 results found that took 375ns
I241119 22:28:30.302993 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2896  dep rule "UniqueWithoutIndexConstraint transitions to PUBLIC uphold 2-version invariant: ABSENT->WRITE_ONLY" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.UniqueWithoutIndexConstraint'›
I241119 22:28:30.302999 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2897  applying dep rule "UniqueWithoutIndexConstraint transitions to PUBLIC uphold 2-version invariant: WRITE_ONLY->VALIDATED", 0 results found that took 458ns
I241119 22:28:30.303010 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2898  dep rule "UniqueWithoutIndexConstraint transitions to PUBLIC uphold 2-version invariant: WRITE_ONLY->VALIDATED" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.UniqueWithoutIndexConstraint'›
I241119 22:28:30.303015 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2899  applying dep rule "UniqueWithoutIndexConstraint transitions to PUBLIC uphold 2-version invariant: VALIDATED->PUBLIC", 0 results found that took 208ns
I241119 22:28:30.303026 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2900  dep rule "UniqueWithoutIndexConstraint transitions to PUBLIC uphold 2-version invariant: VALIDATED->PUBLIC" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.UniqueWithoutIndexConstraint'›
I241119 22:28:30.303032 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2901  applying dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: PUBLIC->VALIDATED", 0 results found that took 459ns
I241119 22:28:30.303043 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2902  dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: PUBLIC->VALIDATED" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.UniqueWithoutIndexConstraint'›
I241119 22:28:30.303049 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2903  applying dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: WRITE_ONLY->VALIDATED", 0 results found that took 375ns
I241119 22:28:30.303063 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2904  dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: WRITE_ONLY->VALIDATED" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.UniqueWithoutIndexConstraint'›
I241119 22:28:30.303068 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2905  applying dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: VALIDATED->ABSENT", 0 results found that took 542ns
I241119 22:28:30.303080 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2906  dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: VALIDATED->ABSENT" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.UniqueWithoutIndexConstraint'›
I241119 22:28:30.303086 2010 sql/schemachanger/scplan/plan.go:122 ⋮ [intExec=set-zone] 2907  graph generation took 5.168375ms
I241119 22:28:30.303099 2010 sql/schemachanger/scplan/plan.go:136 ⋮ [intExec=set-zone] 2908  stage generation took 9.167µs
I241119 22:28:30.303104 2010 sql/schemachanger/scrun/scrun.go:76 ⋮ [intExec=set-zone] 2909  done building declarative schema changer plan in StatementPhase (rollback=false) for CONFIGURE ZONE in 5.1865ms
I241119 22:28:30.303115 2010 sql/schemachanger/scrun/scrun.go:179 ⋮ [intExec=set-zone] 2910  executing declarative schema change StatementPhase stage 1 of 1 with 1 MutationType op (rollback=false) for CONFIGURE ZONE
I241119 22:28:30.303138 2010 sql/schemachanger/scrun/scrun.go:100 ⋮ [intExec=set-zone] 2911  done executing declarative schema change StatementPhase stage 1 of 1 with 1 MutationType op (rollback=false) for CONFIGURE ZONE in 18.625µs
I241119 22:28:30.303212 2010 sql/schemachanger/scplan/plan.go:97 ⋮ [intExec=set-zone] 2912  building declarative schema changer plan in PreCommitPhase (rollback=false) for CONFIGURE ZONE
I241119 22:28:30.303267 2010 sql/schemachanger/scplan/internal/opgen/op_gen.go:94 ⋮ [intExec=set-zone] 2913  operation graph generation took 50.375µs
I241119 22:28:30.303271 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2914  applying dep rule "column existence precedes column dependents", 0 results found that took 292ns
I241119 22:28:30.303290 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2915  dep rule "column existence precedes column dependents" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.303295 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2916  applying dep rule "column existence precedes column dependents during an alter column type", 0 results found that took 416ns
I241119 22:28:30.303305 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2917  dep rule "column existence precedes column dependents during an alter column type" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.303311 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2918  applying dep rule "column dependents exist before column becomes public", 0 results found that took 1µs
I241119 22:28:30.303336 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2919  dep rule "column dependents exist before column becomes public" did not apply. The first unsatisfied clause is: ‹$dependent[Type] IN ['*scpb.ColumnComment', '*scpb.ColumnComputeExpression', '*scpb.ColumnDefaultExpression', '*scpb.ColumnName', '*scpb.ColumnNotNull', '*scpb.ColumnOnUpdateExpression', '*scpb.ColumnType', '*scpb.IndexColumn', '*scpb.SequenceOwner']›
I241119 22:28:30.303342 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2920  applying dep rule "column type set right after column existence", 0 results found that took 209ns
I241119 22:28:30.303352 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2921  dep rule "column type set right after column existence" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.303356 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2922  applying dep rule "column name set right after column existence, except for alter column type", 0 results found that took 208ns
I241119 22:28:30.303365 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2923  dep rule "column name set right after column existence, except for alter column type" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.303371 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2924  applying dep rule "during alter column type, column names for old and new columns are swapped in the same stage", 0 results found that took 500ns
I241119 22:28:30.303381 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2925  dep rule "during alter column type, column names for old and new columns are swapped in the same stage" did not apply. The first unsatisfied clause is: ‹$old-column-name[Type] = '*scpb.ColumnName'›
I241119 22:28:30.303386 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2926  applying dep rule "DEFAULT or ON UPDATE existence precedes writes to column, except if they are added as part of a alter column type", 0 results found that took 500ns
I241119 22:28:30.303400 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2927  dep rule "DEFAULT or ON UPDATE existence precedes writes to column, except if they are added as part of a alter column type" did not apply. The first unsatisfied clause is: ‹$expr[Type] IN ['*scpb.ColumnDefaultExpression', '*scpb.ColumnOnUpdateExpression']›
I241119 22:28:30.303406 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2928  applying dep rule "column writable right before column constraint is enforced.", 0 results found that took 250ns
I241119 22:28:30.303415 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2929  dep rule "column writable right before column constraint is enforced." did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.303420 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2930  applying dep rule "DEFAULT or ON UPDATE expressions is public after transient compute expression transitions to absent", 0 results found that took 208ns
I241119 22:28:30.303431 2010 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 2931  dep rule "DEFAULT or ON UPDATE expressions is public after transient compute expression transitions to absent" did not apply. The first unsatisfied clause is: ‹$transient-compute-expression[Type] = '*scpb.ColumnComputeExpression'›
I241119 22:28:30.303437 2010 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 2932  applying dep rule "Final compute expression is always added after transient compute expression", 0 results found that took 333ns
